"Site","Date","Time","DO","Temp","pH","Cond","Turb","TSS","DRP","Cl","NO3-N","SO4","E coli"
"BF3","40324","0.39583333333333298",NA,NA,NA,NA,NA,"9","0.105","17.260000000000002","15.43","19.32","BDL"
"Lime","40324","0.47222222222222199",NA,NA,NA,NA,NA,"12","7.1999999999999995E-2","14.19","9.19","13.92","754"
"Lime240","40324","0.41458333333333303",NA,NA,NA,NA,NA,"16","8.5999999999999993E-2","18.59","9.5399999999999991","13.9","2382"
"Lime290","40324","0.4375",NA,NA,NA,NA,NA,"14","7.4999999999999997E-2","13.79","11.49","12.92","3255"
"LimeFin","40324","0.46180555555555602",NA,NA,NA,NA,NA,"10","0.14000000000000001","14.16","9.57","13.53","1421"
"LimeHam","40324","0.44791666666666702",NA,NA,NA,NA,NA,"12","6.7000000000000004E-2","15.47","14.03","11.41","5172"
"Bear","40325","0.42013888888888901",NA,NA,NA,NA,NA,"6","0.122","13.23","7.63","18.07","1178"
"Blue","40325","0.45486111111111099",NA,NA,NA,NA,NA,"17","0.123","16.010000000000002","6.57","16.07","988"
"Morgan","40325","0.40625",NA,NA,NA,NA,NA,"5","9.8000000000000004E-2","19.43","6.82","25.18","816"
"NBear","40325","0.49305555555555602",NA,NA,NA,NA,NA,"2","8.2000000000000003E-2","15.94","10.75","15.88","359"
"Otter","40325","0.4375",NA,NA,NA,NA,NA,"2","0.13200000000000001","16.510000000000002","7.57","16.73","650"
"Dry","40330","0.4375",NA,NA,NA,NA,NA,"7","0.16300000000000001","27.59","4.42","29.75","262"
"ICLM","40330","0.44791666666666702",NA,NA,NA,NA,NA,"5","0.11899999999999999","19.260000000000002","8.5500000000000007","20.41","1054"
"ICS","40330","0.468055555555556",NA,NA,NA,NA,NA,"5","0.11899999999999999","30.7","4.8899999999999997","26.59","135"
"ICThom","40330","0.42708333333333298",NA,NA,NA,NA,NA,"9","0.125","24.8","6.66","24.27","546"
"MCJ","40330","0.48611111111111099",NA,NA,NA,NA,NA,"3","8.2000000000000003E-2","70.540000000000006","3.48","49.82","657"
"BF1","40331","0.45833333333333298",NA,NA,NA,NA,NA,"1","0.10299999999999999","17.03","13.47","21.14","NA"
"BF2","40331","0.46527777777777801",NA,NA,NA,NA,NA,"3","0.112","17.22","13.46","20.86","NA"
"BF3","40331","0.46875",NA,NA,NA,NA,NA,"5","0.125","17.739999999999998","13","20.82","NA"
"BF4","40331","0.46875",NA,NA,NA,NA,NA,"BDL","0.10100000000000001","16.399999999999999","12.98","19.239999999999998","NA"
"Lime","40331","0.5625",NA,NA,NA,NA,NA,"2","6.9000000000000006E-2","14.73","12.89","14.55","492"
"Lime240","40331","0.5",NA,NA,NA,NA,NA,"6","9.2999999999999999E-2","17.36","12.13","14.95","1166"
"Lime250","40331","0.50694444444444398",NA,NA,NA,NA,NA,"7","0.11","16.309999999999999","12.09","13.68","1866"
"Lime290","40331","0.52430555555555602",NA,NA,NA,NA,NA,"2","7.2999999999999995E-2","14.3","14.16","13.19","852"
"LimeFin","40331","0.54861111111111105",NA,NA,NA,NA,NA,"1","5.2999999999999999E-2","14.98","13","14.05","870"
"LimeHam","40331","0.53125",NA,NA,NA,NA,NA,"2","7.0000000000000007E-2","16.48","15.96","13.9","840"
"Bear","40332","0.36458333333333298",NA,NA,NA,NA,NA,"49","0.16500000000000001","13.48","9.67","15.19","1789"
"Blue","40332","0.40277777777777801",NA,NA,NA,NA,NA,"18","0.114","16.739999999999998","6.41","16.18","1291"
"Morgan","40332","0.35069444444444398",NA,NA,NA,NA,NA,"63","9.8000000000000004E-2","20.14","6.5","22.68","691"
"Mud","40332","0.42361111111111099",NA,NA,NA,NA,NA,"98","0.20899999999999999","17.29","10.130000000000001","14.82","1421"
"NBear","40332","0.4375",NA,NA,NA,NA,NA,"4","7.0999999999999994E-2","15.9","9.16","16.89","374"
"Otter","40332","0.38541666666666702",NA,NA,NA,NA,NA,"26","0.28699999999999998","16.98","10.8","14.5","1670"
"Dry","40336","0.38750000000000001",NA,NA,NA,NA,NA,"8","0.13500000000000001","25.47","5.24","28.55","1187"
"ICLM","40336","0.39930555555555602",NA,NA,NA,NA,NA,"19","0.11799999999999999","19.5","8.6199999999999992","19.3","984"
"ICS","40336","0.41666666666666702",NA,NA,NA,NA,NA,"11","0.14000000000000001","27.95","5.45","23.23","148"
"ICThom","40336","0.37847222222222199",NA,NA,NA,NA,NA,"20","0.13400000000000001","23.88","6.87","24.3","512"
"MCJ","40336","0.36527777777777798",NA,NA,NA,NA,NA,"4","8.7999999999999995E-2","69.67","3.14","47.16","988"
"BF1","40338","0.38194444444444398",NA,NA,NA,NA,NA,"BDL","0.115","14.2","13.47","20.62","NA"
"BF2","40338","0.38194444444444398",NA,NA,NA,NA,NA,"1","0.124","19.14","13.46","21.03","NA"
"BF3","40338","0.38194444444444398",NA,NA,NA,NA,NA,"1","0.121","16.77","13","21.15","NA"
"BF4","40338","0.38194444444444398",NA,NA,NA,NA,NA,"4","0.106","14.1","12.98","20.7","NA"
"Lime","40338","0.45486111111111099",NA,NA,NA,NA,NA,"20","0.128","16.489999999999998","12.89","12.29","759"
"Lime240","40338","0.40625",NA,NA,NA,NA,NA,"9","0.106","18.71","12.13","12.56","345"
"Lime250","40338","0.41319444444444398",NA,NA,NA,NA,NA,"11","0.114","17.829999999999998","12.09","12.13","404"
"Lime290","40338","0.42708333333333298",NA,NA,NA,NA,NA,"20","0.111","18.399999999999999","14.16","11.76","331"
"LimeFin","40338","0.44791666666666702",NA,NA,NA,NA,NA,"15","0.121","17.13","13","12.06","882"
"LimeHam","40338","0.43402777777777801",NA,NA,NA,NA,NA,"12","8.5999999999999993E-2","16.420000000000002","15.96","10.5","379"
"Bear","40339","0.36458333333333298",NA,NA,NA,NA,NA,"28","0.152","13.63","7.54","17.760000000000002","708"
"Blue","40339","0.39583333333333298",NA,NA,NA,NA,NA,"17","0.13500000000000001","16.95","6.47","16.48","987"
"Morgan","40339","0.35069444444444398",NA,NA,NA,NA,NA,"18","0.124","19.72","6.36","22.07","743"
"Mud","40339","0.41319444444444398",NA,NA,NA,NA,NA,"40","0.18099999999999999","14.22","9.8000000000000007","21.83","279"
"NBear","40339","0.42708333333333298",NA,NA,NA,NA,NA,"32","0.13200000000000001","16.399999999999999","12.45","15.21","613"
"Otter","40339","0.375",NA,NA,NA,NA,NA,"14","0.13400000000000001","17.79","7.87","16.48","987"
"Dry","40343","0.36805555555555602",NA,NA,NA,NA,NA,"168","0.29799999999999999","17.66","8.36","16.46",">4352"
"ICLM","40343","0.37847222222222199",NA,NA,NA,NA,NA,"110","0.26","19.09","11.48","15.46",">4352"
"ICS","40343","0.39583333333333298",NA,NA,NA,NA,NA,"282","0.30299999999999999","20.87","7.23","17.13",">4352"
"ICThom","40343","0.35763888888888901",NA,NA,NA,NA,NA,"130","0.27300000000000002","17.739999999999998","9.34","15.14",">4352"
"MCJ","40343","0.34375",NA,NA,NA,NA,NA,"142","0.14699999999999999","39.25","1.5","22.24",">4352"
"BF1","40345","0.37847222222222199",NA,NA,NA,NA,NA,"BDL","0.17","13.19","13.15","20.100000000000001","NA"
"BF2","40345","0.38194444444444398",NA,NA,NA,NA,NA,"BDL","0.17599999999999999","16.45","13","20.34","NA"
"BF3","40345","0.38680555555555601",NA,NA,NA,NA,NA,"BDL","0.17","13.5","12.7","20.38","NA"
"BF4","40345","0.38541666666666702",NA,NA,NA,NA,NA,"BDL","0.16900000000000001","12.82","12.47","20.22","NA"
"Lime","40345","0.43055555555555602",NA,NA,NA,NA,NA,"41","0.38700000000000001","16.350000000000001","13.66","11.56","2481"
"Lime240","40345","0.38541666666666702",NA,NA,NA,NA,NA,"7","0.25","18.14","13.55","12.02","738"
"Lime250","40345","0.39236111111111099",NA,NA,NA,NA,NA,"10","0.27700000000000002","17.43","13.41","11.54","960"
"Lime290","40345","0.40277777777777801",NA,NA,NA,NA,NA,"26","0.32400000000000001","16.29","15.27","11.02","3076"
"LimeFin","40345","0.42013888888888901",NA,NA,NA,NA,NA,"35","0.315","16.25","13.91","11.22","2851"
"LimeHam","40345","0.40972222222222199",NA,NA,NA,NA,NA,"2","0.13600000000000001","17.329999999999998","18.190000000000001","10.33","275"
"Bear","40346","0.48263888888888901",NA,NA,NA,NA,NA,"87","0.32600000000000001","11.61","8.9700000000000006","15.08","1539"
"Blue","40346","0.45138888888888901",NA,NA,NA,NA,NA,"34","0.20899999999999999","15.61","8.93","14.09","1296"
"Morgan","40346","0.49652777777777801",NA,NA,NA,NA,NA,"25","0.192","20.399999999999999","8.26","22.07","414"
"Mud","40346","0.43402777777777801",NA,NA,NA,NA,NA,"58","0.23499999999999999","12.45","10.59","19.329999999999998","620"
"NBear","40346","0.41319444444444398",NA,NA,NA,NA,NA,"28","0.18099999999999999","16.68","15.12","14.29","479"
"Otter","40346","0.46875",NA,NA,NA,NA,NA,"31","0.27700000000000002","15.28","10.81","13.08","1201"
"Dry","40350","0.36805555555555602",NA,NA,NA,NA,NA,"40","0.34699999999999998","17.89","9.19","16.39","813"
"ICLM","40350","0.37847222222222199",NA,NA,NA,NA,NA,"38","0.20799999999999999","18.059999999999999","12.37","16.13","1956"
"ICS","40350","0.39930555555555602",NA,NA,NA,NA,NA,"67","0.317","20.57","9.42","17.23","1071"
"ICThom","40350","0.35763888888888901",NA,NA,NA,NA,NA,"43","0.28999999999999998","19.32","10.54","16.559999999999999","1246"
"MCJ","40350","0.34375",NA,NA,NA,NA,NA,"BDL","0.16500000000000001","69.25","2.78","44.21","495"
"BF1","40352","0.38611111111111102",NA,NA,NA,NA,NA,"BDL","0.16900000000000001","11.73","13.09","19.91","NA"
"BF2","40352","0.391666666666667",NA,NA,NA,NA,NA,"BDL","0.19500000000000001","11.54","12.85","19.38","NA"
"BF3","40352","0.39444444444444399",NA,NA,NA,NA,NA,"BDL","0.17599999999999999","13.52","12.94","20.11","NA"
"BF4","40352","0.39444444444444399",NA,NA,NA,NA,NA,"BDL","0.17399999999999999","12.32","12.58","20","NA"
"Lime","40352","0.46250000000000002",NA,NA,NA,NA,NA,"4","0.20200000000000001","14.68","13.85","12.43","2143"
"Lime240","40352","0.41319444444444398",NA,NA,NA,NA,NA,"4","0.21","17.32","12.83","12.56","4352"
"Lime250","40352","0.42013888888888901",NA,NA,NA,NA,NA,"2","0.19900000000000001","16.3","13.29","11.8","2247"
"Lime290","40352","0.43055555555555602",NA,NA,NA,NA,NA,"10","0.17599999999999999","14.92","16.21","11.73","2755"
"LimeFin","40352","0.45486111111111099",NA,NA,NA,NA,NA,"4","0.19800000000000001","14.67","14.28","12.06",">4352"
"LimeHam","40352","0.44097222222222199",NA,NA,NA,NA,NA,"4","0.13600000000000001","14.39","17.809999999999999","9.9499999999999993","1439"
"Bear","40353","0.36805555555555602",NA,NA,NA,NA,NA,"35","0.24199999999999999","12.18","7.93","15.02","3255"
"Blue","40353","0.40277777777777801",NA,NA,NA,NA,NA,"11","0.17","16.48","7.86","15.72","909"
"Morgan","40353","0.35069444444444398",NA,NA,NA,NA,NA,"42","0.19","20.84","8.2799999999999994","19.260000000000002","1222"
"Mud","40353","0.41666666666666702",NA,NA,NA,NA,NA,"40","0.186","13.43","10.34","20.93","712"
"NBear","40353","0.4375",NA,NA,NA,NA,NA,"14","0.154","15.74","14.38","14.55","1046"
"Otter","40353","0.38194444444444398",NA,NA,NA,NA,NA,"10","0.184","16.010000000000002","9.25","14.39","1607"
"Dry","40357","0.375",NA,NA,NA,NA,NA,"48","0.30499999999999999","18.63","7.72","17.04","2282"
"ICLM","40357","0.38194444444444398",NA,NA,NA,NA,NA,"34","0.19500000000000001","20.16","10.92","16.350000000000001","3873"
"ICS","40357","0.40277777777777801",NA,NA,NA,NA,NA,"67","0.26","23.55","8.61","18.48","4352"
"ICThom","40357","0.36458333333333298",NA,NA,NA,NA,NA,"42","0.26300000000000001","20.34","8.94","16.86","4106"
"MCJ","40357","0.34722222222222199",NA,NA,NA,NA,NA,"1","0.11899999999999999","67.58","2.69","42.22","504"
"BF1","40359","0.37847222222222199",NA,NA,NA,NA,NA,"BDL","0.11700000000000001","14.79","14.68","19.12","NA"
"BF2","40359","0.38541666666666702",NA,NA,NA,NA,NA,"BDL","0.13500000000000001","14.59","14.49","18.95","NA"
"BF3","40359","0.38888888888888901",NA,NA,NA,NA,NA,"2","0.11899999999999999","13.46","13.27","19.649999999999999","NA"
"BF4","40359","0.38194444444444398",NA,NA,NA,NA,NA,"BDL","0.11600000000000001","14.69","13.96","19.059999999999999","NA"
"Lime","40359","0.44097222222222199",NA,NA,NA,NA,NA,"2","0.14399999999999999","15.12","14.24","12.55","536"
"Lime240","40359","0.39930555555555602",NA,NA,NA,NA,NA,"1","0.11899999999999999","17.48","14","12.46","292"
"Lime250","40359","0.40625",NA,NA,NA,NA,NA,"2","0.128","17.260000000000002","14.3","12.09","246"
"Lime290","40359","0.41666666666666702",NA,NA,NA,NA,NA,"11","0.127","15.92","16.28","12.2","405"
"LimeFin","40359","0.43402777777777801",NA,NA,NA,NA,NA,"3","0.13300000000000001","15.12","14.75","12.28","411"
"LimeHam","40359","0.42361111111111099",NA,NA,NA,NA,NA,"4","8.1000000000000003E-2","15.63","19.62","10.85","384"
"Bear","40360","0.36805555555555602",NA,NA,NA,NA,NA,"20","0.17199999999999999","12.96","8.5","16.75","345"
"Blue","40360","0.40277777777777801",NA,NA,NA,NA,NA,"7","0.13","16.2","7.62","16.2","573"
"Morgan","40360","0.36111111111111099",NA,NA,NA,NA,NA,"17","0.12","20.5","7.6","20.91","1014"
"Mud","40360","0.41666666666666702",NA,NA,NA,NA,NA,"36","0.14599999999999999","13.55","10.11","21.15","309"
"NBear","40360","0.43402777777777801",NA,NA,NA,NA,NA,"21","0.125","15.28","13.37","15.33","422"
"Otter","40360","0.38194444444444398",NA,NA,NA,NA,NA,"3","0.13600000000000001","16.14","8.89","15.42","496"
"Dry","40365","0.38472222222222202",NA,NA,NA,NA,NA,"127","0.30199999999999999","16.39","4.78","14.5",">4352"
"ICLM","40365","0.39583333333333298",NA,NA,NA,NA,NA,"214","0.85099999999999998","18.23","6.83","12.27",">4352"
"ICS","40365","0.41666666666666702",NA,NA,NA,NA,NA,"286","0.30599999999999999","15.15","3.16","12.02",">4352"
"ICThom","40365","0.37638888888888899",NA,NA,NA,NA,NA,"185","0.67500000000000004","16.5","5.47","13.3",">4352"
"MCJ","40365","0.35",NA,NA,NA,NA,NA,"11","0.14499999999999999","40.1","1.59","23.89","2489"
"BF1","40367","0.375",NA,NA,NA,NA,NA,"6","0.125","7.43","11.22","19.12","NA"
"BF3","40367","0.38194444444444442",NA,NA,NA,NA,NA,"BDL","0.193","7.9","9.77","18.75","NA"
"BF4","40367","0.38541666666666669",NA,NA,NA,NA,NA,"BDL","0.218","7.8","8.89","18.260000000000002","NA"
"Lime","40367","0.44791666666666702",NA,NA,NA,NA,NA,"49","0.65600000000000003","8.92","8.42","7.09",">4352"
"Lime240","40367","0.40277777777777801",NA,NA,NA,NA,NA,"5","0.47","12.87","10.97","9.58","495"
"Lime250","40367","0.40625",NA,NA,NA,NA,NA,"13","0.505","11.73","9.68","8.73","676"
"Lime290","40367","0.422916666666667",NA,NA,NA,NA,NA,"21","0.57699999999999996","9.44","9.24","7.17","2909"
"LimeFin","40367","0.4375",NA,NA,NA,NA,NA,"43","0.60399999999999998","9.33","9.0500000000000007","7.48","3873"
"LimeHam","40367","0.42708333333333298",NA,NA,NA,NA,NA,"8","0.13200000000000001","12.37","19.47","8.39","318"
"Bear","40368","0.41666666666666702",NA,NA,NA,NA,NA,"66","0.26900000000000002","12.27","7.92","14.76","1039"
"Blue","40368","0.44444444444444398",NA,NA,NA,NA,NA,"26","0.155","14.94","8.0500000000000007","13.76","1296"
"Morgan","40368","0.39583333333333298",NA,NA,NA,NA,NA,"31","0.13600000000000001","21.22","7.24","22.79","1565"
"Mud","40368","0.46180555555555602",NA,NA,NA,NA,NA,"35","0.193","12.99","9.6999999999999993","19.760000000000002","583"
"NBear","40368","0.47916666666666702",NA,NA,NA,NA,NA,"32","0.17599999999999999","14.94","14.45","12.74","373"
"Otter","40368","0.42708333333333298",NA,NA,NA,NA,NA,"29","0.217","13.84","8.48","11.96","752"
"Dry","40371","0.375",NA,NA,NA,NA,NA,"144","0.49","14.17","5.48","11.63",">4352"
"ICLM","40371","0.38194444444444398",NA,NA,NA,NA,NA,"95","0.39800000000000002","15.67","7.73","12.65",">4352"
"ICS","40371","0.40277777777777801",NA,NA,NA,NA,NA,"178","0.54700000000000004","16.96","5.37","12.74",">4352"
"ICThom","40371","0.36458333333333298",NA,NA,NA,NA,NA,"13","0.504","15.79","6.56","12.43",">4352"
"MCJ","40371","0.35069444444444398",NA,NA,NA,NA,NA,"5","0.10299999999999999","58.45","2.35","36.14","2359"
"BF1","40372","0.39583333333333298",NA,NA,NA,NA,NA,"BDL","0.13","12.2","11.71","18.8","NA"
"BF3","40372","0.39930555555555602",NA,NA,NA,NA,NA,"BDL","0.13300000000000001","13.51","12.08","20.420000000000002","NA"
"BF4","40372","0.39722222222222198",NA,NA,NA,NA,NA,"BDL","0.126","14.08","11.9","20.54","NA"
"Lime","40372","0.45833333333333298",NA,NA,NA,NA,NA,"11","0.216","14.66","11.33","13.41","1336"
"Lime240","40372","0.41319444444444398",NA,NA,NA,NA,NA,"4","0.153","17.27","12.17","13.43","556"
"Lime250","40372","0.42013888888888901",NA,NA,NA,NA,NA,"8","0.14799999999999999","17.05","11.95","12.99","452"
"Lime290","40372","0.43055555555555602",NA,NA,NA,NA,NA,"14","0.13300000000000001","14.34","13.12","12.72","759"
"LimeFin","40372","0.44791666666666702",NA,NA,NA,NA,NA,"11","0.17100000000000001","15.04","11.77","13.24","1124"
"LimeHam","40372","0.4375",NA,NA,NA,NA,NA,"3","7.6999999999999999E-2","14.61","17.12","11.43","481"
"Bear","40373","0.37152777777777801",NA,NA,NA,NA,NA,"88","0.32600000000000001","11.26","7.35","14.59","708"
"Blue","40373","0.40625",NA,NA,NA,NA,NA,"25","0.17199999999999999","15.38","6.63","15.09","1670"
"Morgan","40373","0.35763888888888901",NA,NA,NA,NA,NA,"50","0.20599999999999999","20.100000000000001","7.44","19.420000000000002","772"
"Mud","40373","0.42361111111111099",NA,NA,NA,NA,NA,"65","0.23499999999999999","11.77","9.2799999999999994","19.91","345"
"NBear","40373","0.44791666666666702",NA,NA,NA,NA,NA,"15","0.13600000000000001","15.66","11.93","16.28","354"
"Otter","40373","0.38541666666666702",NA,NA,NA,NA,NA,"30","0.19400000000000001","14.28","7.6","13.6","402"
"Bear","40379","0.37152777777777801",NA,NA,NA,NA,NA,"23","0.17299999999999999","12.95","7.56","17.739999999999998","598"
"Blue","40379","0.40277777777777801",NA,NA,NA,NA,NA,"13","0.11799999999999999","17.66","5.15","19.43","318"
"Morgan","40379","0.35416666666666702",NA,NA,NA,NA,NA,"18","0.125","20.22","6.8","22.34","663"
"Mud","40379","0.41666666666666702",NA,NA,NA,NA,NA,"23","0.19800000000000001","14.83","9.3000000000000007","23.51","301"
"NBear","40379","0.43402777777777801",NA,NA,NA,NA,NA,"2","8.1000000000000003E-2","15.41","9.06","19.37","373"
"Otter","40379","0.38194444444444398",NA,NA,NA,NA,NA,"6","0.123","17.12","6.37","17.579999999999998","397"
"Dry","40380","0.36805555555555602",NA,NA,NA,NA,NA,"BDL","0.17399999999999999","27.17","4.45","24.55","420"
"ICLM","40380","0.38194444444444398",NA,NA,NA,NA,NA,"40","0.17799999999999999","19.45","7.69","20.170000000000002","1414"
"ICS","40380","0.40277777777777801",NA,NA,NA,NA,NA,"4","0.158","29.83","4.7699999999999996","24.37","259"
"ICThom","40380","0.36111111111111099",NA,NA,NA,NA,NA,"4","0.13200000000000001","24.79","6.1","22.89","581"
"MCJ","40380","0.34722222222222199",NA,NA,NA,NA,NA,"BDL","6.2E-2","70.2","3.21","47.44","402"
"Lime","40381","0.50347222222222199",NA,NA,NA,NA,NA,"12","0.154","14.53","6.23","14.67",">4352"
"Lime230","40381","0.38888888888888901",NA,NA,NA,NA,NA,"NA","1.19","4.74","1.68","4.95","NA"
"Lime240","40381","0.39583333333333298",NA,NA,NA,NA,NA,"258","0.81200000000000006","9.06","2.61","6.65","4352"
"Lime250","40381","0.40625",NA,NA,NA,NA,NA,"246","0.45","6.76","2.25","6.33","4352"
"Lime270","40381","0.43055555555555602",NA,NA,NA,NA,NA,"NA","0.51900000000000002","8.7799999999999994","15.52","6.91","NA"
"Lime270E","40381","0.4375",NA,NA,NA,NA,NA,"NA","0.94299999999999995","5.3","4.9000000000000004","4.5199999999999996","NA"
"Lime270W","40381","0.42361111111111099",NA,NA,NA,NA,NA,"NA","0.438","9.73","4.97","9.8800000000000008","NA"
"Lime280E","40381","0.44097222222222199",NA,NA,NA,NA,NA,"NA","0.90200000000000002","5.57","4.7699999999999996","5.56","NA"
"Lime280W","40381","0.44791666666666702",NA,NA,NA,NA,NA,"NA","0.67100000000000004","8.9600000000000009","5.26","9.3000000000000007","NA"
"Lime290","40381","0.45138888888888901",NA,NA,NA,NA,NA,"256","0.55400000000000005","6.33","4.17","7.21","4352"
"Lime295","40381","0.47569444444444398",NA,NA,NA,NA,NA,"NA","0.95399999999999996","11.36","7.26","8.1300000000000008","NA"
"Lime310","40381","0.48611111111111099",NA,NA,NA,NA,NA,"NA","0.98599999999999999","9.52","4.4400000000000004","8.56","NA"
"LimeFin","40381","0.49305555555555602",NA,NA,NA,NA,NA,"53","0.65400000000000003","14.48","5.63","13.77",">4352"
"LimeFrost","40381","0.47222222222222199",NA,NA,NA,NA,NA,"NA","2.2400000000000002","11.26","2.2599999999999998","6.5","NA"
"LimeHam","40381","0.46180555555555602",NA,NA,NA,NA,NA,"264","0.73799999999999999","7.11","5.46","6.68",">4352"
"Dry","40385","0.375",NA,NA,NA,NA,NA,"20","0.26600000000000001","20.27","5.51","23.16","1935"
"ICLM","40385","0.38194444444444398",NA,NA,NA,NA,NA,"35","0.20599999999999999","20.100000000000001","8.31","18.38","2603"
"ICS","40385","0.39930555555555602",NA,NA,NA,NA,NA,"30","0.28100000000000003","23.85","6.05","21.07","2359"
"ICThom","40385","0.36458333333333298",NA,NA,NA,NA,NA,"27","0.23400000000000001","21.39","7.65","20.85","3255"
"MCJ","40385","0.35069444444444398",NA,NA,NA,NA,NA,"3","8.6999999999999994E-2","68.02","3.2","45.96","568"
"Lime","40387","0.43402777777777801",NA,NA,NA,NA,NA,"12","0.19600000000000001","13.43","10.5","13.01","1725"
